time,issue_id,event_id,type,author,action,url
2025-02-17 14:36:13+00:00,25,16334765845,label,borisbaldassari,labeled Decision Maker,https://github.com/borisbaldassari/my-own-test/issues/25
2025-02-17 14:36:13+00:00,25,16334765856,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/25
2025-02-17 14:36:13+00:00,25,16334765862,label,borisbaldassari,labeled Strategy Goal,https://github.com/borisbaldassari/my-own-test/issues/25
2025-02-17 14:36:10+00:00,24,16334765092,label,borisbaldassari,labeled Decision Maker,https://github.com/borisbaldassari/my-own-test/issues/24
2025-02-17 14:36:10+00:00,24,16334765096,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/24
2025-02-17 14:36:10+00:00,24,16334765111,label,borisbaldassari,labeled Strategy Goal,https://github.com/borisbaldassari/my-own-test/issues/24
2025-02-17 14:36:07+00:00,23,16334764315,label,borisbaldassari,labeled Decision Maker,https://github.com/borisbaldassari/my-own-test/issues/23
2025-02-17 14:36:07+00:00,23,16334764325,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/23
2025-02-17 14:36:07+00:00,23,16334764344,label,borisbaldassari,labeled Strategy Goal,https://github.com/borisbaldassari/my-own-test/issues/23
2025-02-17 14:36:04+00:00,22,16334763432,label,borisbaldassari,labeled Decision Maker,https://github.com/borisbaldassari/my-own-test/issues/22
